EDO,NOMBRE_ESTADO,MUN,NOMBRE_MUNICIPIO,Coef_Var_PE,Coef_Var_LNE,Var_Prop_PE,Var_Prop_LNE,Autocorr_PE,Autocorr_LNE,Razon_LNE_PE,PE,LNE,TC_LNE_2019,NUM_SECC_RUR,Area_Km2,Densidad_LNE
20,OAXACA,182,SAN JUAN BAUTISTA TUXTEPEC,0.0014060151098378164,0.0012396501377414,0.010546799006105998,0.012205957560506922,0.9951762003430706,-0.0270143491442048,0.9910678815368531,115577.0,114282.0,0.03478812024628758,22,95.19128232599999,1200.5511135843337
20,OAXACA,232,SAN LUCAS OJITLAN,0.003615346987195558,0.0019164467711968104,0.009755957813212294,0.01001185858512391,0.9678686462984927,0.5188125801572646,0.9912273421384931,15516.0,15316.0,0.023865231633130556,8,396.378314284,38.63985351384859
20,OAXACA,66,OAXACA DE JUAREZ,0.0022538134116037566,0.001638671858837947,0.01451923383344511,0.015544253224455807,0.981294839444685,-0.1082993532030264,0.9892466712837883,224532.0,221359.0,0.04156687448535466,0,58.207463115000024,3802.931585639848
20,OAXACA,325,SAN PEDRO TAPANATEPEC,0.00465782532960058,0.005436293721006807,0.006996434875491467,0.014828594641940267,0.6171261328485869,0.009355528647142852,0.983894121272751,10415.0,10357.0,0.05522159959246052,4,82.883768948,124.95812064842059
20,OAXACA,418,SANTA MARIA JACATEPEC,0.0017841771960170798,0.0016427420902185952,0.010245566335417667,0.012924366469922816,0.9596570832331902,0.4932221809666068,0.9919332996119843,7223.0,7133.0,0.03272042855074562,5,84.38192316899999,84.53232318151885
20,OAXACA,534,SILACAYOAPAM,0.0008941542080235071,0.002869941602754687,0.011215526426748028,0.0164790348112734,0.8090398349558904,-0.16222929586227164,0.9783048520096224,5417.0,5314.0,0.03951486697965571,13,43.253494278999995,122.85712607917553
20,OAXACA,407,SANTA MARIA CORTIJO,0.0032419187351654228,0.008881992789817347,0.012813607633343476,0.01847965719731657,0.7009996372327816,0.9418360196312094,0.9680409793764494,892.0,863.0,0.01410105757931845,0,0.523173347,1649.5488635815389
20,OAXACA,374,SANTA CATARINA ZAPOQUILA,0.0024271844660194173,0.0022870766422823604,0.022453378311663563,0.031671011783693456,0.8703882797784891,0.30151134457776363,0.9855559978065905,331.0,327.0,0.09,0,0.736485522,444.00058145338534
20,OAXACA,425,SANTA MARIA OZOLOTEPEC,0.004093906799888723,0.0051750546978840545,0.018707766441284458,0.02650068728903285,0.5600590755017866,0.8633086397932369,0.9825851654680074,2548.0,2514.0,0.09256844850065189,4,109.698320198,22.917397417411273
20,OAXACA,317,SAN PEDRO MIXTEPEC,0.01461956746443822,0.0029899407034531815,0.03679791498895593,0.016205699805393763,-0.33333333333333337,-0.6508140266182865,0.973727338078985,753.0,713.0,0.036337209302325583,0,0.79196271,900.294914138066
20,OAXACA,567,SAN MATEO YUCUTINDOO,0.00305958138335737,0.005618652724141667,0.009500118755035506,0.03861244071879549,-0.2523959264800122,0.4922173456959123,0.9439858470684245,2162.0,2087.0,0.050327126321087066,0,5.509676976,378.78808668655427
20,OAXACA,46,MAGDALENA JALTEPEC,0.002205227029244025,0.00454900984873213,0.0037962367759563683,0.006553115274068731,0.653820247492026,0.15262507085292654,0.9890472721170404,2367.0,2345.0,0.008602150537634409,3,157.95071169,14.84640350720537
20,OAXACA,493,SANTIAGO TILANTONGO,0.0012432096018926348,0.002393648346993762,0.011430059950910678,0.018732796858317448,0.8268106308031117,0.9739615860559169,0.9878216840579048,2178.0,2160.0,0.03597122302158273,3,146.682651083,14.725667855415086
20,OAXACA,71,PUTLA VILLA DE GUERRERO,0.003995087468131272,0.0025396184523601524,0.017179967647660478,0.01937093733065239,0.4186074732640891,0.8855139604775176,0.9866022039029546,23896.0,23569.0,0.04384605164090526,12,277.27595394099995,85.00196163788195
20,OAXACA,274,SAN MIGUEL QUETZALTEPEC,0.002668565260734683,0.007656149620482503,0.022085767373843143,0.029608380048782055,0.2156732403930432,0.4604334084085697,0.9767224186108593,5221.0,5143.0,0.07842314950723422,1,40.547745342000006,126.8381251934321
20,OAXACA,397,SANTA MARIA ALOTEPEC,0.0014131887456558564,0.004244117638319643,0.008228488734143067,0.012842136428105028,-0.1796053020267749,0.7272848727917888,0.984445701699285,1971.0,1951.0,0.0290084388185654,1,20.949436985000002,93.12899441626688
20,OAXACA,292,SAN PABLO HUITZO,0.0022020404183863253,0.004464912277712123,0.020195105692126892,0.022391461244372104,0.8820207924803798,0.26702739148084803,0.9890288068710699,5315.0,5282.0,0.05661132226445289,1,28.576883138,184.83471323631795
20,OAXACA,147,SAN FRANCISCO TELIXTLAHUACA,0.005628124435391692,0.004845795679640829,0.020838996125524603,0.026242947580295904,0.8744080243944937,0.2880393990625241,0.9828795329161346,9612.0,9474.0,0.06485332134427335,2,16.04887141,590.3218835747404
20,OAXACA,199,SAN JUAN GUICHICOVI,0.0019594440676564766,0.0013480682486458103,0.014720017110465482,0.016844215728924885,0.9135869354459175,-0.2909217911650896,0.9915668207398501,22566.0,22367.0,0.044308525539266036,19,658.0505009080001,33.989792529809286
20,OAXACA,513,SANTO DOMINGO PETAPA,0.0016810318039096363,0.004218299688852909,0.024322437090371334,0.028894920943826907,-0.7821321387665461,-0.8315709312624078,0.9820791929604942,6418.0,6341.0,0.07021097046413502,5,315.541825229,20.095592701215153
20,OAXACA,113,SAN BARTOLO SOYALTEPEC,0.0048892010833995565,0.0029618981170292363,0.005584998966031617,0.007811026238660831,0.39165201946093187,0.6666666666666666,0.9898470307550004,503.0,495.0,0.018518518518518517,1,1.0701532280000001,462.55058345719436
20,OAXACA,237,SAN MARCOS ARTEAGA,0.004902467041030772,0.0072760876650771675,0.013719108272782068,0.015877438178878586,0.9598113934649584,0.24685737165749985,0.9849733346878422,1293.0,1281.0,0.04828150572831424,1,7.0518761439999995,181.65378600557565
20,OAXACA,42,IXTLAN DE JUAREZ,0.002063340212148848,0.0023733490901654596,0.02403499330096217,0.02868061263445118,0.9333670160703016,0.04099217579581476,0.9867783605879415,5484.0,5385.0,0.06908874329958309,5,382.739057896,14.069638018138306
20,OAXACA,404,SANTA MARIA CHILCHOTLA,0.00910798538415418,0.013011019587847087,0.027844585894795396,0.03729306421191697,-0.6824868734661661,0.7142035511281357,0.9837800059804451,14796.0,14704.0,0.08733269244990018,16,328.60762416800003,44.746375064269984
20,OAXACA,461,SANTIAGO COMALTEPEC,0.004697806202859368,0.004012149685426302,0.011725118077762657,0.010731371179407841,0.9380352942419312,-0.5797143111482423,0.9907747251757999,982.0,968.0,0.02433862433862434,1,156.041036929,6.203496330522645
20,OAXACA,44,LOMA BONITA,0.0011265899214547605,0.0018618909227981284,0.011310589880590374,0.013183000176190333,-0.20172046006537325,-0.14382833037773432,0.990439623841345,29261.0,28918.0,0.0345222337495081,8,48.429778044,597.111966396523
20,OAXACA,450,SANTA MARIA ZOQUITLAN,0.003425227455119153,0.005416890120040997,0.022268991984206885,0.030940351867096844,0.601651181659745,0.6069642006076914,0.9803849669615002,2531.0,2495.0,0.07821953327571306,2,127.933240794,19.502359078181144
20,OAXACA,235,SAN LUIS AMATLAN,0.006054144297187728,0.004914705911507114,0.02493638338203272,0.027603048354496347,0.9923599064840796,0.5132184233611428,0.9885425226725075,2808.0,2770.0,0.08076472883339836,3,193.714928705,14.299362566001879
20,OAXACA,314,SAN PEDRO MARTIR QUIECHAPA,0.0025405015628919185,0.02417665887982317,0.011471667381751255,0.03160424413664289,0.7608859102526822,-0.7101810705559093,0.9570879602433225,524.0,516.0,0.07053941908713693,0,2.529257139,204.01247150537353
20,OAXACA,322,SAN PEDRO POCHUTLA,0.002973986533943661,0.004004565001521006,0.02219310629140427,0.027260767514210874,0.9295317565897718,0.7316123920080592,0.9832490120094948,34300.0,33902.0,0.07618563900704717,7,287.940730095,117.73950836623477
20,OAXACA,70,PLUMA HIDALGO,0.0056389418691433785,0.0076504500508227675,0.02462232186965464,0.029498489895742455,0.2514455030471191,0.7415077093423782,0.9856594170127798,2417.0,2401.0,0.0614500442086649,4,66.98184536,35.84553377255595
20,OAXACA,291,SAN PABLO ETLA,0.004601859947473899,0.0029620554472477158,0.02227218907676525,0.022720574422358027,0.9844869787849343,0.3808956880731102,0.9888614313853679,10693.0,10529.0,0.05659809332664325,0,16.186523532,650.4793928841274
20,OAXACA,2,ACATLAN DE PEREZ FIGUEROA,0.0017649581212964927,0.0017713116066632624,0.014908047584675566,0.017228742794459146,0.9195703942884113,-0.126414671048779,0.99200711124357,31928.0,31610.0,0.04385443497787465,19,91.341589313,346.063608458597
20,OAXACA,358,SANTA ANA TLAPACOYAN,0.0010019880557294318,0.0022781891166521622,0.008119572321856078,0.010795596686129838,0.46442036401282394,-0.7689962609749721,0.9902210408132243,1673.0,1661.0,0.022153846153846152,1,6.2471112600000005,265.8828906466442
20,OAXACA,522,SANTO DOMINGO XAGACIA,0.003735633002637332,0.002707951115462125,0.04575043918136444,0.0425866285187098,0.783252347580436,-0.25197631533948484,0.9702185669128567,779.0,758.0,0.08908045977011494,0,0.335390297,2260.053456465975
20,OAXACA,185,SAN JUAN CHICOMEZUCHIL,0.00333889816360601,0.0033416875522138683,0.01978988191793163,0.02613718939579421,-0.0909090909090909,-0.3333333333333333,0.9912922740792421,239.0,239.0,0.06696428571428571,0,0.360490436,662.9856887520866
20,OAXACA,297,SAN PABLO YAGANIZA,0.0019104709659300185,0.0026703427670032916,0.02171477044194788,0.02266434620605591,0.6363636363636364,0.30779350562554625,0.9725647458132105,786.0,765.0,0.050824175824175824,0,0.522030652,1465.4311908106117
