EDO,NOMBRE_ESTADO,MUN,NOMBRE_MUNICIPIO,CP1,CP2,CP3,CP4,CP5,CP6,CP7
1,AGUASCALIENTES,10,SAN FRANCISCO DE LOS ROMO,-0.29082664046208934,1.3043697139226684,-0.4705422839829626,1.2496917651911648,-0.9853889140365073,0.3433945056137232,-0.8830194599689731
1,AGUASCALIENTES,8,SAN JOSE DE GRACIA,-0.21502155750734586,-0.9763965179404367,-0.4239189727908438,1.3869891636623737,-1.2602669158691056,-0.6253957601562591,0.3042957338079009
1,AGUASCALIENTES,9,TEPEZALA,-0.5974347753668594,0.07197781899535231,-0.7162788378083415,1.371427812287875,-0.870282353002209,-0.3096555094237446,-0.6478315895686981
1,AGUASCALIENTES,11,EL LLANO,-0.3826815203855269,-0.2789366024010211,-0.606073528831875,1.675444579585722,-0.9968783385384976,-0.46257291925891947,-0.2893893580450913
1,AGUASCALIENTES,2,ASIENTOS,-0.42840002018912143,-0.23211369020739037,-0.32061164555008775,1.5336384134672918,-0.43285049343057314,-0.508456295049494,-0.33526497897542934
1,AGUASCALIENTES,3,CALVILLO,-0.4684968052343518,-0.8088610362726194,-0.03678344369397719,1.9458933934558527,-0.5215897518464014,-0.5048592972087169,0.05093606302184468
1,AGUASCALIENTES,4,COSIO,-0.5476977962938686,0.22322003309128582,-0.9877860834992913,1.3753803634464716,-1.0942794271325809,-0.5960497093251618,-0.6080516455496316
1,AGUASCALIENTES,5,JESUS MARIA,-1.0701054782400103,0.5087996877862498,-0.6021191902848223,1.326352879009142,-0.776900232739916,-0.13096142699410673,-0.4360081237498056
1,AGUASCALIENTES,6,PABELLON DE ARTEAGA,-1.711365058014359,0.6933588932939032,-1.117652551919734,1.2049736557899025,-1.2234224447811903,-0.37815841739786654,-1.4993306951516845
1,AGUASCALIENTES,7,RINCON DE ROMOS,-1.1474837816609607,0.3355857681358054,-0.781649083283799,1.4793335081888261,-1.1040718361710653,-0.37021641809540856,-0.8854229305676997
1,AGUASCALIENTES,1,AGUASCALIENTES,-4.842460477610308,3.220714392871913,-0.3216502929055654,1.973269915429624,0.7190982984080927,-0.4072007299420437,1.850424588566289
2,BAJA CALIFORNIA,2,MEXICALI,-4.987234698110863,2.087540323654328,2.2009709767893155,3.2527236603235807,2.6090050324067837,-0.3888039714874381,2.889547236950266
2,BAJA CALIFORNIA,4,TIJUANA,-9.091774062699605,6.306996212545495,1.6123117842513202,3.4078696254687153,3.3651931466995904,-0.37441424707550097,5.642327101375784
2,BAJA CALIFORNIA,3,TECATE,-0.5062292173769478,0.262615905755099,-0.8915633882247082,1.6947387442402082,-0.599975669428181,-0.7484475553832489,0.15786313034171853
2,BAJA CALIFORNIA,1,ENSENADA,-2.395104350260071,-0.022061318018193568,1.6893236794742679,2.6422339235269034,1.7253319529142552,-0.5306861434833683,1.5097265029829503
2,BAJA CALIFORNIA,5,PLAYAS DE ROSARITO,-0.6387795152601099,1.0259556831341115,-0.8074385430702642,1.3573858673521073,-0.6004964821512448,-0.4629099362177708,-0.21197323696273584
3,BAJA CALIFORNIA SUR,1,COMONDU,-0.2947865885484687,-0.6537433642295482,1.6026047770805525,0.3939243489045074,0.16286674154162095,-0.19846852227164535,-0.07360006159296006
3,BAJA CALIFORNIA SUR,3,LA PAZ,-1.2817968592085405,-0.28571887753891834,1.934086026290255,1.1715029464318583,0.38993357741817697,0.07331957997933039,0.6770119651669572
3,BAJA CALIFORNIA SUR,5,LORETO,-0.22516198419986105,-1.1374740911806167,-0.7732598810612071,-1.318672852431946,0.5572593174667071,-0.04414628332276629,0.4034147735265599
3,BAJA CALIFORNIA SUR,4,LOS CABOS,-0.8608839917395911,0.8523848695388166,1.2817265317152384,0.6463057546099744,-0.3764003823389679,0.43862577713687084,1.0584410931049721
3,BAJA CALIFORNIA SUR,2,MULEGE,0.14487699818102995,-0.3862337772729728,1.065828614164648,-0.6175996902760732,0.6010712642596742,-0.2818982448864205,0.10535370138063789
4,CAMPECHE,8,TENABO,-0.2602125636058569,-0.31823573961968815,-0.06509168296602767,-0.34642737238805754,-0.7022581503587044,0.3660620218267326,-0.06758375831166225
4,CAMPECHE,9,ESCARCEGA,-0.28067998069666644,0.326381330084101,0.5245579840384458,-0.1451754791250699,0.3372605443073025,-0.25613337105431006,-0.5913834077610083
4,CAMPECHE,5,HECELCHAKAN,-0.31195073473271995,-0.06661941514947013,0.4338700974232079,0.15737210234116808,-0.9854841729972854,-0.0646924327312161,-0.165384626689335
4,CAMPECHE,6,HOPELCHEN,-0.2502818020083012,-0.9890717319248425,0.7376487259952018,0.16340933291567683,0.69366727891194,0.10441050186898136,-0.17891001376795715
4,CAMPECHE,11,CALAKMUL,-0.5475471595654999,-1.4948876566161018,-0.3856015694261155,0.44051676559975717,0.6882315907892868,0.18153434310344682,-0.0554605516044458
4,CAMPECHE,7,PALIZADA,0.5237080676197157,-0.29275523577996565,0.35914475907562776,0.5367664271559967,-0.29940616327085695,-0.8579181286728582,0.15121373303594188
4,CAMPECHE,10,CANDELARIA,-0.11669998785960782,-0.7591515252091018,1.0888817070688543,0.38080456871810736,0.7772148758810501,-0.1367317023118658,-0.2964325879178737
4,CAMPECHE,4,CHAMPOTON,-1.4263556989553299,-0.6624464674397793,0.30708089118708565,-0.5328447702961133,1.2739531481523334,0.3315169992738572,-0.8459683906033042
4,CAMPECHE,2,CALKINI,-0.6421179081111322,-0.41589815010473097,-0.0380502089893619,-0.40373103024295615,0.18050902816468992,0.06490172460581874,-0.19753721169276017
4,CAMPECHE,1,CAMPECHE,-2.523879853705571,0.30216553827780684,0.3474228664605513,0.10990094843098201,0.8249654336697813,0.12647043002106187,-0.36394483668040917
4,CAMPECHE,3,CARMEN,-1.5336132419949897,-1.0699847366413566,0.3869053795058503,-0.16612764307950584,1.668579282651466,0.1360506735907007,0.6606087790572521
5,COAHUILA,13,HIDALGO,0.7560044927746997,-0.13377700354291627,-1.4788374471023247,-2.1203602780319475,1.9486139918616483,-0.2427380380635835,0.2336160361259772
5,COAHUILA,2,ACUÐA,0.3169815432835427,0.7103543472071668,0.6374309507212083,0.312663342635528,-0.7789509412010206,0.6206099985735661,1.0171206796722458
5,COAHUILA,14,JIMENEZ,0.785922379793315,0.2323374779185134,0.9469620439091182,0.2996231970478106,-0.9406466636503317,0.22103241327169182,0.21549236422921433
5,COAHUILA,31,SAN BUENAVENTURA,1.4004865911391284,0.7890380544357891,0.4906049173683182,0.5459076771099362,-0.3836324486694822,-0.23111619386272586,0.35864793853015015
5,COAHUILA,24,PARRAS,-0.006348890965577869,-0.6181519068299186,0.7014534930409886,0.811015569150586,-0.1136498576600947,-0.6940442811296814,0.07438851361046137
5,COAHUILA,38,ZARAGOZA,1.161583169524865,0.5487514559416279,0.6364263081165145,0.5916162848577349,-0.5696551667398586,0.10296879434322763,0.2306699136233524
5,COAHUILA,30,SALTILLO,-3.0697600797267666,1.3333269307648268,2.9965710112212656,1.737868837393465,1.9404141307958804,0.430368897796779,2.578019408827423
5,COAHUILA,23,OCAMPO,1.5619696232362557,0.32288507158402185,-0.3047431849185148,-1.002578475560008,2.2394106001800367,-2.0458754016296656,0.14757877322005003
5,COAHUILA,34,SIERRA MOJADA,3.325374003865496,1.9165805169892163,-0.22707636560887606,-2.241184045474149,3.4566387682269513,-4.114882912412456,0.40189245355019615
5,COAHUILA,36,VIESCA,-0.3936936052084691,-1.2595797270636533,0.33327202137197925,-0.0315549945995669,0.45878196782798747,-0.1430243664614676,-0.08604595602697857
5,COAHUILA,17,MATAMOROS,-1.1254978894188783,0.40381084590181027,1.4363985440163416,0.9135962023800852,0.33179529873442076,-0.203208713510416,-1.1977057202931016
5,COAHUILA,25,PIEDRAS NEGRAS,-0.268500611543077,0.599663210287145,0.5454802568971222,0.3094805866139604,-0.7742692528688067,0.35694315764482687,0.8140929394411199
5,COAHUILA,9,FRANCISCO I. MADERO,-0.04682304854137984,-0.5513016280558017,1.3863255093376108,0.7201207202226939,0.3071503993429579,0.1219668600117312,-0.178705767019526
5,COAHUILA,27,RAMOS ARIZPE,0.717042006732728,0.634267116217488,2.4241952758831533,0.2462622643362872,0.39602188345275496,0.7684286249876614,-0.058045435121393506
5,COAHUILA,35,TORREON,-2.662712408730519,1.3365417458852953,0.5960440065642897,0.5808712100186579,0.716077875964924,0.23872818370587842,2.951403127076787
5,COAHUILA,1,ABASOLO,2.496622365250798,1.927151746443602,0.5726338356138799,-0.17502159994883384,0.36546608969017397,-1.029699467801266,0.19388641577846258
5,COAHUILA,5,CANDELA,0.762525438716272,0.32098922339073677,0.22260945508999658,0.30704365088670166,-0.9016294288613707,-0.7311917556426857,0.20006450831605505
5,COAHUILA,11,GENERAL CEPEDA,1.2779655298496317,0.8411825254750402,2.503063554911817,-0.8050404359526361,-0.31565461493796027,0.603957259454536,-0.07393812613604821
5,COAHUILA,12,GUERRERO,0.2493208326070653,-0.6708529879469065,-0.4385308366161907,-0.25437473537226707,-0.1418437710238243,-0.646879974556789,0.3532193632731458
5,COAHUILA,16,LAMADRID,1.7701036755211088,1.4098248467838066,0.32393815053818314,0.2529762493594963,-0.2459708765870614,-0.2614148240706972,0.09455254902808212
5,COAHUILA,26,PROGRESO,1.3679845971671518,0.966949850522149,0.18784482088374446,0.4454557742284627,-0.28342104998508194,-0.47223459210851254,0.055553702074836564
5,COAHUILA,33,SAN PEDRO,-0.8695005081603636,-1.2672269913794383,2.0062967234366558,1.0593805085009476,1.2641454849402092,0.07266018179021431,-0.5701919285182648
5,COAHUILA,6,CASTAÐOS,1.5250704220539737,0.8626310125150602,0.9204332275921125,0.7960647724662298,0.34072038588715,0.1345182151456849,0.02828680283082357
5,COAHUILA,18,MONCLOVA,-0.616472292170601,0.2703937667119451,0.1428947518219582,0.21195691817026197,-0.40501550029483063,0.18509170356860444,1.2720940840864274
5,COAHUILA,7,CUATROCIENEGAS,1.1351801720617163,0.30975893647903424,0.4241588749453806,0.9405227105179298,-0.037482043818857204,-0.8272892360683415,0.12130322690148494
5,COAHUILA,4,ARTEAGA,0.9454094800408025,0.43493941716409895,1.9150458572992828,0.25557364388197595,0.009215954985204925,0.794619334314004,-0.20404678729557083
5,COAHUILA,28,SABINAS,0.5286914447531956,0.4487636735499326,0.6315934826511365,0.15459824357037266,-0.7964707564949655,0.30983178448638427,0.4813127920999436
5,COAHUILA,15,JUAREZ,2.4597949978343356,1.8699392158341162,0.06920324999392148,1.3458424983160318,0.3734218625700517,0.3970776559168075,-0.04938807725747888
5,COAHUILA,32,SAN JUAN DE SABINAS,0.919619267439426,2.0738570170506097,0.7540944607065289,-0.3240693403979249,-0.5021728585771426,0.14616943331798424,-0.4712277810245788
5,COAHUILA,22,NAVA,0.7904581055677978,0.3239122632606867,0.44917292875101467,0.3048681857930924,-0.8371499589989112,0.22287611208317598,0.4258736217435269
5,COAHUILA,29,SACRAMENTO,1.8357221725715622,1.5429308853440453,0.2503399658088278,-0.9544613342336329,0.5592841205055287,-0.7766828360126821,0.04254157278811596
5,COAHUILA,3,ALLENDE,1.197307980659157,0.7176440649319782,0.30672343103124394,0.21880265909496466,-0.31050747514501187,-0.49328845621999456,0.3167156164436857
5,COAHUILA,10,FRONTERA,-0.8094853621469951,0.853971074100586,-0.32529383333860323,0.364010580226291,-1.2696825277629915,-0.3561175307688618,-0.4074209897119903
5,COAHUILA,37,VILLA UNION,0.708018653277572,0.03298623921657502,0.34089557962365197,0.18992186280427475,-0.7535750702669015,0.04644077506517078,0.31341840144426275
5,COAHUILA,21,NADADORES,0.502949293037317,0.04637748294990355,-0.28067588301836904,-0.09724559733749961,-0.10377875429389911,-0.9128297865519364,0.08591299086415413
5,COAHUILA,8,ESCOBEDO,1.3196745180027498,0.9018103526517729,0.11361536897096684,0.1786040035676107,-0.27430820836089304,0.6250339874094581,0.09876285247482133
5,COAHUILA,19,MORELOS,0.9216554780786695,0.8257590605655033,0.2589894519684719,0.2509164514652609,-0.720001671806555,-0.28356773944660035,0.016515449834175154
5,COAHUILA,20,MUZQUIZ,1.105542684154212,0.7836996894882721,0.47360316632871513,0.25854077899491623,-0.15812134749487108,-0.36652981589921696,0.5892660929775863
6,COLIMA,2,COMALA,0.2015458012219828,-0.17486412067125373,0.8404865373870123,-0.4872160937417693,-0.8350031233333746,0.34931553890591116,0.24663496988143518
6,COLIMA,10,TECOMAN,-0.45614150562630174,0.044827598403399976,0.9992875885226632,0.21006967735198595,-1.0783091847497408,-0.11382432005907647,0.39433145096519345
6,COLIMA,6,ARMERIA,-0.4079787464014026,0.25225871210327455,-0.006405611079127486,-0.19806459604472682,-1.0553553192311325,-0.4015547859441803,-0.25889504986209144
6,COLIMA,7,IXTLAHUACAN,0.40571444669520057,-0.34248329612326417,0.46691200451829695,-0.7517830554637741,-0.10955427753332682,-0.17584933699565108,0.2220392985999952
6,COLIMA,9,MINATITLAN,0.16101296071389953,-0.7806657435465896,-0.8293869719776208,-2.124758575265677,1.3119343439026763,1.0180366588263996,0.3145448365997614
6,COLIMA,4,CUAUHTEMOC,-0.268659368772324,0.3766910733908418,-0.011637096828330844,-0.7679028336147576,-0.36385344638996503,0.09836787427765738,-0.35115048212996874
6,COLIMA,5,VILLA DE ALVAREZ,-1.341737388663636,1.2320434117504373,-0.050733625955481976,-0.3901837864768855,-0.6931702272895283,0.07370700802953074,-0.6334302207580255
6,COLIMA,8,MANZANILLO,-1.1068778252956906,0.809013278783885,0.545056823550459,-0.1074114853966062,-0.32240031232404737,-0.08906964461319467,0.041538689075998315
6,COLIMA,1,COLIMA,-1.3082652085169142,0.7013040551070555,-0.0810868337948755,-0.7788683298521968,-0.02646242769944032,0.1315563958789409,-0.1389544843825834
6,COLIMA,3,COQUIMATLAN,0.13068233150734263,-0.3914920209478698,0.48256961386015723,-0.681341593724362,-0.4354475583597345,0.060573115970953245,0.27859381176393644
7,CHIAPAS,78,SAN FERNANDO,0.7577003992897574,0.6664196625352095,1.1171864152753348,-0.1805934991713441,-0.3210620275128536,0.7052399153919723,-0.002434648488477274
7,CHIAPAS,100,TUMBALA,-0.23975121298745694,-0.2903525983028406,-0.09264318147360495,0.38862827825998447,-0.008439297909801918,0.2026211374084931,-0.2714175436876386
7,CHIAPAS,102,TUXTLA GUTIERREZ,-2.995578068405948,1.676226601554235,-0.24135452387643552,0.05301702539647118,0.21087840591031937,0.15661974564603334,2.1031330613801487
7,CHIAPAS,103,TUZANTAN,-0.9549524222085619,-1.230257486349971,-0.3449262840510984,-0.048064173476829446,0.36191724839341144,0.012840583430934875,-0.3119738828737849
7,CHIAPAS,107,VILLACOMALTITLAN,-0.6719085523518792,-1.611544380416743,-1.068013464848361,-1.2376345244021667,1.5340167633857325,0.4712914097632449,0.1138216578272545
7,CHIAPAS,25,CHAPULTENANGO,0.3257418063077786,-0.5098516584633866,-0.33525836750354626,-0.2933757504574995,-0.2595829642826491,-0.6284379268402734,0.3940891739270842
7,CHIAPAS,7,AMATENANGO DEL VALLE,0.5021946607126541,-0.1576650892126004,-0.07108269072527418,0.9341867481322964,-1.039783100771381,0.22462215753985512,0.3115076287447786
7,CHIAPAS,43,IXTACOMITAN,-0.3810126152516552,-1.3968907084865645,-1.3819142869242103,-1.1321066688261132,0.8858613619875177,0.2876646791663856,0.3240335362560519
7,CHIAPAS,44,IXTAPA,1.3021172808456003,0.5871869721645558,-1.2003359924606292,0.9456558781983934,1.5193976458270055,0.903313918450069,-0.07884124569893912
7,CHIAPAS,45,IXTAPANGAJOYA,-1.2081807133918077,4.033518396440745,-1.3921205953004263,-1.80874851101119,0.6068284029394799,-1.9209853773441803,-3.5239866463370055
7,CHIAPAS,46,JIQUIPILAS,-0.7229565525841404,-1.347617963154414,-0.679476739103088,-0.49289854488800794,1.0795519004685463,-0.40232073052454964,-0.009691087298318999
7,CHIAPAS,48,JUAREZ,0.33940317547506155,-0.42438267360264237,0.07289098338458778,-0.3980502677652646,0.5093087782667308,0.1802497225719531,0.12772381151679238
7,CHIAPAS,50,LA LIBERTAD,-0.25221571910347906,-1.1270361462247236,-0.8385993667704564,0.8707983863105857,-0.7663111584520226,-0.17107759375486536,0.32818284610872306
